urlkey,timestamp,original,mimetype,statuscode,digest,mp3_version,album,artist,composer,genre,releaseDate,file_size,audio_encoding,file_format,file_extension,duration,format_settings,bit_rate_mode,bit_rate,channel_s,sampling_rate,bit_depth,writing_library,sha256,sha512
leahy.senate.gov/pod/06apr/334674040620064238.ram,20060629223543,http://leahy.senate.gov/POD/06APR/334674040620064238.ram,audio/x-pn-realaudio,200,RB62WHYU3XX7SNUMVJHBV22YPIMRS6YQ,-,-,-,-,-,-,46,-,-,ram,-,-,-,-,-,-,-,-,160c21f3e447156f05844ff98d9cd050827d27348eba54aae31eb0182f83a385,1f5a78c9e30472a4b1264efd68638c0ccf5087c60e24613c1cf5469f357b4793011280d89a61fd470a0f5e56a8e2ebbd24b47028bcf2a5cc90285f072522819e
legtalk.mt.gov/ramgen/archives/minutes/2007/senate/ccs/070417sb0147ccs.rm,20090630063049,http://legtalk.mt.gov/ramgen/Archives/Minutes/2007/Senate/CCS/070417SB0147CCS.rm,audio/x-pn-realaudio,200,QMZ6YIYX6R2LCZENDA5BVTLCQLJ5BT7N,-,-,-,-,-,-,92,-,-,rm,-,-,-,-,-,-,-,-,13ba8953fc7af8de9991876532e233b7e426cf346cdcb538ef9bb382146efa05,ed2207ad199b4bc70202fc86290379a85f6f3af8183df7caea2391c457d551d467ac1812da4010a8a7a697d88d753648513a806069d6b89648cf5b1596ca5a0c
legtalk.mt.gov/ramgen/archives/minutes/2007/senate/nas/070404nas.rm,20091020180130,http://legtalk.mt.gov/ramgen/Archives/Minutes/2007/Senate/NAS/070404NAS.rm,audio/x-pn-realaudio,200,EIDZM7M6AA6XCEWZBRFBFKXO2V6U7BC5,-,-,-,-,-,-,86,-,-,rm,-,-,-,-,-,-,-,-,7a9424c4bef5fe41d90d36406a3a283037a8021a6dfe8a842c0b29a1f5536e58,bc1ba968e57b5ec40b93c3247712b15ae491885c9da7d322c0f9097add1e6e55a4bbce576f3462f90e86ccb7311e01f68ce9ac4310d22e7bc52835de05107b5a
loc.gov/rafiles/mbrs/salrp/01205.ram,20060430214756,http://www.loc.gov/rafiles/mbrs/salrp/01205.ram,audio/x-pn-realaudio,200,3QMBZMY57E36AH2ZDM4PY7WW5BYRLEDC,-,-,-,-,-,-,45,-,-,ram,-,-,-,-,-,-,-,-,f0ce0a6eb70747cc2dc0ded50eeac52515232647ec3924b1ca14893183f8a25c,ee451c5c3cb30e5fe0a5d4debef769f1066b060d08ccd836524e02196244e7e858f7f84eb91a9c9db1aad953ab315f8c781ccabc9ce841bde886dd1d5c5a279d
loc.gov/rafiles/mbrs/salrp/04106.ram,20061203044203,http://www.loc.gov/rafiles/mbrs/salrp/04106.ram,audio/x-pn-realaudio,200,ZPP6UAMCS56FJW6EF7T2FHBTCX54P2O4,-,-,-,-,-,-,45,-,-,ram,-,-,-,-,-,-,-,-,1457d5aa239bea6b29342577997d1546de5cbb94d2423eab665cfe8552061f50,23889643a03b6683e9ddbebbe95e9e1916f761987c788c0abd964fe5c7907f54529eebc1d36eba29490893d0db57143b6d5304a6a7c1d0611ffdae49602c5419
loc.gov/rr/program/lectures/video/mcdermott-pres.ram,20061109062324,http://www.loc.gov:80/rr/program/lectures/video/mcdermott-pres.ram,audio/x-pn-realaudio,200,W2UEPUG7RUYEWX6BPVVJQVBB4P6WVGEB,-,-,-,-,-,-,57,-,-,ram,-,-,-,-,-,-,-,-,0bc72191a35825b18b58e921a2ea1bf22078285fa6f34490f9d86641e5f470cf,2bebf0b618fdf7625345d0c6418b2b1e75b448e3519e2dfa0a018de51c5cc292d753cebf0d1ab749296952bce1a78e24a738fccba72eeb467fd7dd41d5c2405a
loc.gov/teachers/preview/activities/songs/audio/song1b.mp3,20080805094955,http://www.loc.gov/teachers/preview/activities/songs/audio/song1b.mp3,audio/mpeg,200,EGOER2QLYM76MFBGBSLI6ETUQHVJ2ZS7,MPEG 3 Layer III Version 1,WPA CA Folk Music Project,"Library of Congress, AFCCC",-,-,-,364415,MPEG Audio,MPEG Audio,mp3,45531,-,CBR,64000,1,44100,-,-,c62e1dba5c97d2e5d2684328445df93c5c66c29d2d78c9f4b48b5184a2eca4c0,76b5d1468fbf9520df956b4ab103e47c10004e6bfa92fcd2b6f557442435ab204735a12b5fdd60e0bf0e64ea87aae39e0f548d2dc35bcaae97b34c7ecc6c1ea0
mcconnell.senate.gov/media/mcconnell_june+2.ram,20050624204701,http://mcconnell.senate.gov/media/mcconnell_june%202.ram,audio/x-pn-realaudio,200,WUJNK6NBIAAJWUZI4IV6JJ627QUI4HKY,-,-,-,-,-,-,79,-,-,ram,-,-,-,-,-,-,-,-,ac89b7c92875e7fe63040c53ca1f2769682a68d166ccbbd13b30c377b993f4d6,c035db56ad94e624d35990453ee66bdd2396dce14a00677c21b356700007b0a168906b5a6ced2d84f7921bb9ebe7c287e8ac4b8f81188406d197728f644cf76d
mdaqmd.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=3987c360e691449bbb6d66e93524be0f&s=ygeyarekezjt1o45g23sawus,20100701162257,http://www.mdaqmd.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=3987c360e691449bbb6d66e93524be0f&s=ygeyarekezjt1o45g23sawus,audio/x-wav,200,KKCLKBVHT6TF7K234GWRE2N7KACSTZC3,-,-,-,-,-,-,88454,PCM,Wave,wav,5525,Little / Signed,CBR,128000,1,8000,16,-,4a3c5de0912a3a61c62199d4755dc16b16fc31c3b01f3f1e6938a3d2cda98331,bd1e783ddb5fb28e1809398d07bee75da1181af6d9af9e393c5db99dd6ff368f8aef9016fd6027c07fd359bd1b03a7db55c977bba5e46ff23213186e6ff19ef9
media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr1392_1474.rm,20110514071716,http://media.sd.gov/ramgen/lightning/htdocs/ful/media-images/sdfr1392_1474.rm,audio/x-pn-realaudio,200,VGJIHSEMHRIGVH4I25DOZD2OE3BZBKFJ,-,-,-,-,-,-,99,-,-,rm,-,-,-,-,-,-,-,-,b472e463acc3fd67723a25bd3cf645e245d8fff6a582f366e30a718571baeda5,96c6d581e414c66b5dc2bea9cb2a954a58571a9ed81fab97e2817dff0a249f5b56470f3d9235300edb2fa7575ac90338648ed7a7e5053bc4b38fc6362c3c67ea
media.sd.gov/ramgen/puc/2009pipelinemeeting/20090423_02+corrosion+control+cathodic+protection+w+st+germain.mp3,20101103180552,http://media.sd.gov/ramgen/puc/2009pipelinemeeting/20090423_02%20Corrosion%20Control%20Cathodic%20Protection%20W%20St%20Germain.mp3,audio/x-pn-realaudio,200,L4ELTL5BDU6F3QBS2YE67S4SZMKHUPTG,-,-,-,-,-,-,139,-,-,mp3,-,-,-,-,-,-,-,-,adfbeb606ce24ff641667bfb020bbd063bb78bdb789e789502a08aea49103fca,2ec0fd3bf33007fc0537571d05d8be68d3c7429449066070e3d771ceff78f7617c0fddf59324288516a4499db1b658dfc864f2d7d1eeaa8ab88f50734193a057
media.sd.gov/ramgen/sdpb/buddy/caring/taekwondo.rm,20110401162849,http://media.sd.gov/ramgen/sdpb/Buddy/Caring/Taekwondo.rm,audio/x-pn-realaudio,200,TEKEMYQBE763TDAFTFJBPWNZTWTKW54I,-,-,-,-,-,-,79,-,-,rm,-,-,-,-,-,-,-,-,7a307aa7d5f9786c879240cf2ea13001c5cafd86e6a51ba25564514df186c4a7,34ded282c0f0b139c60b18d513074bd2835f3f10be7ae423634951517d1d960432982139c41f53bd6d2223b169a3b6346f4ec2c85a13e175cea0760e43215cd6
mikepence.house.gov/uploadedfiles/potus3-11-08.mp3,20080430211609,http://mikepence.house.gov/UploadedFiles/POTUS3-11-08.mp3,audio/mpeg,200,UEMJ2NUMWD2EK74TWU22GTRLBQXXZ5GI,MPEG 3 Layer III Version 1,-,-,-,-,-,5066953,MPEG Audio,MPEG Audio,mp3,290639,-,VBR,139459,2,44100,-,TEFNRUxBTUVfAw==,162e4bdb83a629a7b13c712d3a7217877e57782ac1265e175bb7d23fdb999085,a9b39fd4b1798cdb192d1cd2dab8dcf5e50c41456d5d9d01354c3ab3b3bab9706da2aff748ea39d56bf50db3e925386fddf0895460eaad9ca948b32d23a0f811
nass.usda.gov/statistics_by_state/washington/publications/audio/september2009grainstocks.mp3,20101020061228,http://www.nass.usda.gov/Statistics_by_State/Washington/Publications/Audio/September2009GrainStocks.mp3,audio/mpeg,200,5QJ7LYH62HKHRTQUZBXE5KIQDLMRYR5H,MPEG 3 Layer III Version 1,-,-,-,Dance,-,1562594,MPEG Audio,MPEG Audio,mp3,65071,Joint stereo,CBR,192000,2,44100,-,-,5134c97ae775fe3ad8b2114dc3caea9d565ed93738ad4364bca54643676b6861,70ce9e5757c2ac65b22cdc9bfeda102d514718ee2017465e638b8fc9f3a24582167ccc96ae903666301c30f05e34efecfa0c4301bc10fc87372cbeaf4e2dd595
opn.ca6.uscourts.gov/internet/court_audio/recent/01-13-2016+-+wednesday/14-3946+inhalation+plastics+et+al+vs+medex+cardio+pulmonary+inc+et+al.mp3,20160708220550,http://www.opn.ca6.uscourts.gov/internet/court_audio/recent/01-13-2016%20-%20Wednesday/14-3946%20Inhalation%20Plastics%20et%20al%20vs%20Medex%20Cardio%20Pulmonary%20Inc%20et%20al.mp3,audio/mpeg,200,6UGTTDNIDNQVRH4BGAXDBHCQE2NHI2X2,MPEG 3 Layer III Version 1,-,-,-,-,-,35366033,MPEG Audio,MPEG Audio,mp3,2210377,-,CBR,128000,2,44100,-,-,9bab17e973de3a14a9109d4ae3d885bfb5306c9f73e73b847c0fafbbf1a03b9d,61665db728753669931634d8e9b627e45fdd8990684b54b4cc6419f4fbfc85ac49698a880cd6eb3d31ddf41146cd80fa9a98c79cfb44af5a4f368632d93a098e
or.nrcs.usda.gov/news/media/oldmacdonald.wma,20100710173606,http://www.or.nrcs.usda.gov/news/media/OldMacDonald.wma,audio/x-ms-wma,200,3CIVEJZXT7JMRPAL67TT4WSF2RRDXQN6,-,-,-,-,-,-,555331,WMA,Windows Media,wma,34092,-,CBR,128016,2,44100,16,-,e7d5e0d1ad56ad6482a213d63b655b2424178e560060d0b9d82286e262a2ebe0,af8a2916ab377eb9f268ae9b6b84bf0c85f853f1028bd108b2ba0c2380da3c985c7179f7fdcbe56d5bb3b34ec6f487a20cc8a6b3ffe9bcc101cc8d19a6c9c34e
quest.nasa.gov/ltc/ram/nasalive-v.ram,20050722143324,http://quest.nasa.gov/ltc/ram/nasalive-v.ram,audio/x-pn-realaudio,200,UQBAQPIWY6RZLTCVS3RYFCA5G36D3O73,-,-,-,-,-,-,464,-,-,ram,-,-,-,-,-,-,-,-,4c023d2294331f6988c2b99db9d04f8ab9e106c7fdac6132f9fa4f2fc40ee64c,19b7ae3322f9b91dbe31255cb20289649c805f4147d46a90d63b8802e262d693d96513ce7ee1f9ab69eb128ea6a2c5011513ce22f7f38aba7c93494554a638c3
randy.house.gov/repneugebauer4-1-04.ram,20051015082256,http://www.randy.house.gov/RepNeugebauer4-1-04.ram,audio/x-pn-realaudio,200,FPNS47IUD6WXPI5DRXLIADZ5RYMMB7GU,-,-,-,-,-,-,502280,ACELP,RealMedia,ram,238569,-,-,16000,1,16000,16,-,83c8bf3c52c6ac5143b2007e41e15045023e36075d2f2a3ba0bc953440afdcc3,c368fa36b36d188dc646d4ce58d65f892763c3cdd93e5bfc4c60c1cf37953b92ed5cdcf8a4f9169cf52d128cb3da368007797c57f7a78a741e1dc299d8cd05e9
republicans.energycommerce.house.gov/108/ram/01082003ftc.ram,20110709061259,http://republicans.energycommerce.house.gov/108/ram/01082003ftc.ram,audio/x-pn-realaudio,200,VV6EXJZ52BIFPCENIVIS6GWYS3ITFF3Z,-,-,-,-,-,-,85,-,-,ram,-,-,-,-,-,-,-,-,2b37d1b831c27f37b1a4017ac0a1f7b9746080f7e3399bcca729fafdeb269689,84124adb885b8f9f82396eb26b6e49bffd3dc282f6d48dce10d7258a157f03e9fd322031ad4a2c5f7d6eadab052add1d8873fee8bfa4101a32687e49fab2ca11
republicans.energycommerce.house.gov/108/ram/01282004telecom.ram,20110205071849,http://republicans.energycommerce.house.gov/108/ram/01282004telecom.ram,audio/x-pn-realaudio,200,N2GDSZALUWVVLT3VY5JQNBT26A4WS6BV,-,-,-,-,-,-,91,-,-,ram,-,-,-,-,-,-,-,-,5d6ea7ec8eafc0e62089e29c867bd0b2027e0733779b25b9e8f427b0d4fa992c,31af01b0b43b5e3b8884b970eb5f6d04528f4fac73be75e4bf031d7a386fe3232ef33aa75a504bfe5b7997d4c90e1888b1d485883cd8738e01b04f5c8ef60a82
sbc.senate.gov/hearings/multimedia/20030318.ram,20120513035453,http://sbc.senate.gov/hearings/multimedia/20030318.ram,audio/x-pn-realaudio,200,4L4J6ES2EEE54WWCVONXLVG3SRI4XKKY,-,-,-,-,-,-,37,-,-,ram,-,-,-,-,-,-,-,-,17a2f8572ecb131ce7358485c06b53d044483e630459320fea21eb70b0755b91,a7cc9279bb2a28df0651d1b50bd2ee5edca8c6e309f88a5d8e127ecd69fcb55c37b5d19f2171d1be73c4ad7b67ddf4626f220f484cdcca9c9b82f7b50473f208
science.nasa.gov/headlines/y2006/images/voyager/audio/historia.mp3,20090327233751,http://science.nasa.gov/headlines/y2006/images/voyager/audio/historia.mp3,audio/mpeg,200,NFZCAAQXQDUZDLDN2R3KCE7NIFQSKQ73,MPEG 3 Layer III Version 1,Ciencia@Nasa,"Autor: Dr. Tony Phillips - Traductores al español: Miguel Artime, Carlos Román",-,Noticias científicas,9/21/2006,1703171,MPEG Audio,MPEG Audio,mp3,424672,-,CBR,32000,2,44100,-,-,128fad63814dc544441012fe69537ac5cabbe49c2bf65f23e14bce7bffd86447,cb92d8423593fe8955a25eb8f1c944c70721ad84c2791f59345075279adaedc60135b10d65f2fb282b7a0231b10f850b53e00d5401ef8eaeaab72baf6d7316a0
senate.gov/src/radio/burns/electionburns11-27.rm,20010913040751,http://www.senate.gov:80/src/radio/burns/electionburns11-27.rm,audio/x-pn-realaudio,200,NYD44EB5QAS4LZVF3N5UKKBDHXI4HKAU,-,-,-,-,-,-,62541,ACELP,RealMedia,rm,29760,-,-,16000,1,16000,16,-,44e854c7572fdd5fe23023413557ac3834dbe125ba9296ad10834afd53b77455,ddc7839ae2cd9303df6e0da8645304566bc9e6d303c1d837fed2bd4b93d0d496bdd7c1aba0663017d58631d29181d19905e9d97044a514fc8c27656100a9bf86
senate.gov/src/radio/files/cornyn_john_117/cornynveterans10-17.mp3,20041009022435,http://www.senate.gov/src/radio/files/Cornyn_John_117/cornynveterans10-17.mp3,audio/x-mpeg,200,C335MALNJ2RWFCBFY7R2CV64GT4MHIQW,MPEG 3 Layer III Version 1,-,-,-,-,-,291213,MPEG Audio,MPEG Audio,mp3,48535,-,CBR,48000,1,44100,-,-,f48483b1fcf53628f71e52cbaae00504082909b7b2c6ea3f2527635158def0dc,f8e6424d527f2062d86fc09c479c174b602a983e835fb514500a819f15103e7a9702daf7128e3cd2ce06977ab72ca4c4f4b769b4e83c07676c63d31e4b60abfd
senate.gov/~finance/hearings/other/hearing022608.ram,20080229003341,http://www.senate.gov/~finance/hearings/other/hearing022608.ram,audio/x-pn-realaudio,200,OCYQTBYSDJXVSCLJWXAX3AHGKHRCLLC6,-,-,-,-,-,-,68,-,-,ram,-,-,-,-,-,-,-,-,2c03c6a95dafc8fd1be1f5ff8299d6496bf585941df926c0e12e35e17301f347,a0539eaa443f4204089c6c3520fe06b18c3459f529b1345038e8fc73173c865b02cd8c05526eedd140b8684f10cb3a7ab25885844378e0d8324fd164754d3492
senate.gov/~src/radio/files/santorum_rick_40/newsconferencesantorum2-6.mp3,20040124121319,http://www.senate.gov/~src/radio/files/Santorum_Rick_40/newsconferencesantorum2-6.mp3,audio/x-mpeg,200,TXPJZ3SSRHTCLO3FANB66JGGINWLRD65,MPEG 3 Layer III Version 2,-,-,-,-,-,4191713,MPEG Audio,MPEG Audio,mp3,1047928,-,CBR,32000,1,22050,-,-,bb3d406ae4c161a528e6f6294b4b3c08bf62bbf060a03eb46cf011a98bf55817,6af34f2e7267593c0c019c85b47c1f7df52881bcda6eaf68ddb5bdb8834c19956350c8eeaf6e3ecba49aa8cb54872b9bf8cc70cffcbf518a0fbd18538d589460
senate.gov/~veterans/archived_it_hearing.ram,20051204004557,http://www.senate.gov/%7Eveterans/archived_IT_hearing.ram,audio/x-pn-realaudio,200,FOMGIMUEFJDYNB2FT67NVMB4ZM3SY7ZD,-,-,-,-,-,-,53,-,-,ram,-,-,-,-,-,-,-,-,987ae47cf5d0a36454276441c288f01f1dc86861307995b1087000d5441edfdc,11ec83d1865c4682d7615d24e5675f94ac588f2e4911d6b164b8fa06f5c56f2421fb9f775b84afffa1c26fae2074321b4fa3fc297456af2030dd1db8b817eefb
senweb03.senate.ca.gov/audio/committee/elections/senelectionscomm_100105.mp3,20101108084101,http://senweb03.senate.ca.gov/Audio/Committee/Elections/SenElectionsComm_100105.MP3,audio/mpeg,200,JHQUU2OA6QG243B24WHC6H232ES5F3EC,MPEG 3 Layer III Version 1,-,-,-,-,-,34087936,MPEG Audio,MPEG Audio,mp3,1704300,-,CBR,160000,2,44100,-,-,dcf72f030eddb0310d6f10e230fccad668f7aee4afb6b4d4c43e914a44e76506,0c52d6b1b3c15ffb5c95ae5541fa9a85998f8206848e50e88cde1bb782db7e5ed57d4da6c8c0551a9c45983cdd4a0973fb08737155e2997b5e596e202e215d16
souder.house.gov/index.cfm?fuseaction=files.view&filestore_id=017b48b5-b083-4a72-946f-0247823c6911,20090103153152,http://souder.house.gov/index.cfm?Fuseaction=Files.View&FileStore_id=017b48b5-b083-4a72-946f-0247823c6911,audio/mpeg,200,5TB6I3HMD7YGM3XGMOK3NIZB5KJY4IIK,MPEG 3 Layer III Version 1,-,PART 1,-,Blues,-,3168259,MPEG Audio,MPEG Audio,mp3,198008,-,CBR,128000,1,44100,-,-,3590cfaf6b2fd7dad3d3011a8fbd5866869772fe77d24c2f6d9fef24f69e3675,99471c272f46f58e71884f36d0d6f96380ebb717d18dfdcf47bc647ea6c0ab5f77e135a54ad433ba937fb6d1281385cb265721da65a4f2b69631518526f34004
spaceflight.nasa.gov/feedback/expert/answer/isscrew/expedition7/lu2.rm,20090626071102,http://spaceflight.nasa.gov/feedback/expert/answer/isscrew/expedition7/lu2.rm,audio/x-pn-realaudio,200,3FQB44AB34M6CVJVG5OVC2D3YAZHQLHE,-,-,-,-,-,-,66537,ACELP,RealMedia,rm,31610,-,-,16000,1,16000,16,-,617cb35c8911bcc7bb3f8ecc9b2279a8f61cc679d35516d2645a63de81070755,5f323195b55a51e0217c9dd6e2299a6451cb06973320df7023557781c33c818ad85899f25ffa13b6336e2f8e31bd44aee53538f6cf8bab5a1b017799a54df61b
src.senate.gov/public/_files/radio/cornyndefense11_09_07.mp3,20080731091849,http://src.senate.gov/public/_files/radio/cornyndefense11_09_07.mp3,audio/mpeg,200,RIYHD3VOJ3JXRC526UTBBXURV2EGUWFK,MPEG 3 Layer III Version 1,-,-,-,Other,-,653023,MPEG Audio,MPEG Audio,mp3,65044,-,CBR,80000,1,44100,-,-,4679ce185739daefde295d698c8046a3d0a51bd61832e8921437b345f58f5c8e,284444389214e2e1653f4d2e0f777b86e0cf1717e5ce9c2de11ee386c0e3b4840d4ac37ebc17ccd57ff33df2d0bc4f91683949cdb1724488744124562ff66ee1
src.senate.gov/public/_files/radio/inhofereagan1_28_09.mp3,20141004203022,http://www.src.senate.gov/public/_files/radio/inhofereagan1_28_09.mp3,audio/mpeg,200,QCPGEZOTGT6BUAK5L6Z4BRKVWW52U6K6,MPEG 3 Layer III Version 1,-,-,-,Other,-,5684468,MPEG Audio,MPEG Audio,mp3,568189,-,CBR,80000,1,44100,-,-,c46af337b899bd21c771211788421685b6c204816c057d57e7f2581e42d2f289,8a9b27e22d26e965ef3356b5117d70d27ad4401bd3bce190b8094f790b08bb9315682e93b7cd4d1c60f5daab5fad1e68a23e7bafd65fc79b749f5450e11ca11d
src.senate.gov/public/_files/radio/thuneagext011707m.mp3,20071227105229,http://src.senate.gov/public/_files/radio/thuneagext011707m.mp3,audio/mpeg,200,VVDYPED5E7U5AJNNTPT2LQYJOSDCAFFZ,MPEG 3 Layer III Version 1,-,-,-,Blues,2007,9787896,MPEG Audio,MPEG Audio,mp3,611735,-,CBR,128000,1,44100,-,-,2d3f0d4927305abea3200dff7f3de208e4fb9b03cd96eefef241c9f9548dcccd,719a774f69ed7ad12b294020f2c6199639f5695e936f9c9e1d978f99ff4307511d731c41c7a0cc9013f2aad350ab307488167a5789c796f0f298137d4f89d89c
src.senate.gov/public/_files/television/cornyn_mar1.ram,20060401175444,http://src.senate.gov/public/_files/television/cornyn_mar1.ram,audio/x-pn-realaudio,200,OCCAM7W5F24XKD56MEMYK7QTTNAOCYVL,-,-,-,-,-,-,63,-,-,ram,-,-,-,-,-,-,-,-,b188c5c9e1c7380cfd296c2f71980e1f3f8c702171bac66cca802d0e145ca786,6aec5565e50b250af61f18e27da9223cd8e6b03f2094cf47d82e40037a731addcd50c8ed8c04a787ed339cc63ec872b2a27ccbee03ada9b86158bf487bbb2236
state.gov/documents/media/9158.ram,20061217080756,http://www.state.gov/documents/media/9158.ram,audio/x-pn-realaudio,200,SA73NKTWOGA6MYNUFCULMYOKVITKJROR,-,-,-,-,-,-,51,-,-,ram,-,-,-,-,-,-,-,-,35073540408fc3c245d246ce225144d503f2af642961023311bb022a87469e3b,3344e77ee7ba05dcd8e75dae838eed2b07c217d899fb5431f2823f7178d0ef43597e509194eccc27b76be5d207a99702aeea625a5ab933999a6a1ed7d07db981
state.gov/documents/organization/69259.m3u,20090207122413,http://www.state.gov/documents/organization/69259.m3u,audio/x-mpegurl,200,6KF2KHFL5OA42VY42ACKZBBUFCB2GML7,-,-,-,-,-,-,82,-,-,m3u,-,-,-,-,-,-,-,-,a12908ef197feec398a01eadbfbe85459ad61d74099c5bc110302914c8854162,0cedb8065bd0fbe785826169967c5d3095b2e8e59458774c3f9ae33f97d468b2b156b62fad84ab4c8e5353d4066fa5a38bb57a82179253d698aaabf839747a46
stream.state.gov/streamvol/libmedia/southafrica/245222/africa-media-hub/mediahub_20121105_under_secretary_sherman_qa_part_1.mp3,20151107062707,http://stream.state.gov/streamvol/libmedia/southafrica/245222/Africa-Media-Hub/Mediahub_20121105_Under_Secretary_Sherman_QA_part_1.mp3,audio/mpeg,200,IX33NE5CB7MBRTFB3DQNP6QE74QEUXON,MPEG 3 Layer III Version 1,-,-,-,Blues,2012,2858688,MPEG Audio,MPEG Audio,mp3,357192,-,CBR,64000,1,48000,-,-,2294dea5f14e5117b003dad7c9d0ed42b057ac4573b2e88b72e811c905c08822,4171f3e96d43de6804a80701adfca2ecc4f01b2ea6e49d8a7ec1693f207af11f71a80e98fe02db7a430fd7fef877a78d1982036ec58d0931d51c6de59ae0d0b9
uscourts.cavc.gov/documents/gill.wma,20140608114511,https://www.uscourts.cavc.gov/documents/Gill.wma,audio/x-ms-wma,200,6LD2MFL2YLMQE6W5KGD5NO5Z6IFV3PTY,-,-,-,-,-,-,133184444,WMA,Windows Media,wma,3865658,-,-,192000,2,22050,16,-,8e2d3c0bd6854ed749304dec0da60d09444af1a6764c22d74a5c0f31ceacb9cc,a18bbb16ae49f4f3a3ce5d2cdecba8eab650188a88b0f038a0cb8145eb55d48b97e9a421f4967b4df5afa23457afb0e12ebc2c4398927e49218aa6abcfcaa689
voa.gov/stream/voa/eap/mand/mand2200asat.ram,20011115042956,http://www.voa.gov:80/stream/voa/eap/mand/mand2200aSAT.ram,audio/x-pn-realaudio,200,NNM77SU5U2KHPDUD6ZJFWUNTBMVAPM26,-,-,-,-,-,-,131,-,-,ram,-,-,-,-,-,-,-,-,7754d629fc1747b140fdba65ef79b9e177edd2e0b66b7b9a70fc9b3c85ba2bb5,4266a7e2be2cd3422a8781d65cb893b269037d2306123aa409186cc4248a8334be5421bca763dfba45cbf90048509ed2c3fcf87d5fa977da02a1281f96e7e79f
wei.secstate.wa.gov/osos/en/audiovotersguide/documents/04+sec+of+st+pg+77-2.mp3,20090723104913,http://wei.secstate.wa.gov/osos/en/audiovotersguide/Documents/04%20Sec%20of%20St%20pg%2077-2.mp3,audio/mpeg,200,4DP4LKKLHWI4LZM3DMRQHJ3CZ3FEE5Q6,MPEG 3 Layer III Version 1,-,-,-,Oldies,-,3085862,MPEG Audio,MPEG Audio,mp3,192862,-,CBR,128000,2,44100,-,-,8d9669382b1ff7e6bb1e92703424a6091da80790eed85e5569cb88071a25c883,4549de4039f2e2e20428765cfdc911c0d2e7820a689c500f4bf05d7f0092e756318880e6f6a6b975a017055092903bb00c4c35c1ad0ccb95e18149d5b0a646b1
whitehouse.gov/infocus/ramadan/eid_track10.ram,20051029164522,http://www.whitehouse.gov/infocus/ramadan/eid_track10.ram,audio/x-pn-realaudio,200,BZHFLXLHK2J3IFWP7K7HWLN2CALFG37J,-,-,-,-,-,-,129,-,-,ram,-,-,-,-,-,-,-,-,f973a5692b740ba0f14fea7de42d1954b2ba26dd525925519f5cc3691062a171,969a2a9b0a160b6be4e2600124d830e8a49cc18d3b11a33b5bc7c38b3b71d8d80fcc7ffc1b023f343edede64dfee8c4e26e832e9951067e57a8994332f546b5a
whitehouse.gov/news/releases/2001/06/20010619-1-1.ram,20040908230933,http://www.whitehouse.gov/news/releases/2001/06/20010619-1-1.ram,audio/x-pn-realaudio,200,NTXDVA42B5V3HUCSJDZJMPX56LM7HJLT,-,-,-,-,-,-,128,-,-,ram,-,-,-,-,-,-,-,-,50816711f8b0e0411dcaeeb1e3039c49ff57de10519e13dea0dc992e0435a8ca,a106817b44487e50cc3f8eee8f3f54b3f88a545d078683cb22dd4e180bfa35ed143302dacea6aa9bae56a16ee1686e0da7723052f410415c9e31278c6121eb6c
whitehouse.gov/news/releases/2003/06/20030625-2.a.ram,20040723012709,https://www.whitehouse.gov/news/releases/2003/06/20030625-2.a.ram,audio/x-pn-realaudio,200,HALSVFZ7IOAPLLM724ZGQIETI33KM4YN,-,-,-,-,-,-,127,-,-,ram,-,-,-,-,-,-,-,-,ce60dba957f180833ddac0363fa26218ed5116374dcb905d02949d4c1778d8f4,6fc9fd414397aede21a3d31d79242c62f08c171f4e5dd48668178d73b9194ce1024098935f2a26bdc7463f11f250de2d6241f9c261861b617ec65688b5acc73d
whitehouse.gov/news/releases/2004/03/20040302-2.a.ram,20060505003938,http://www.whitehouse.gov/news/releases/2004/03/20040302-2.a.ram,audio/x-pn-realaudio,200,CLUFDSY6VLYGZNLSGYMEGD6XLW6BUCIB,-,-,-,-,-,-,137,-,-,ram,-,-,-,-,-,-,-,-,989be82e612098d17c478d8d878b32ece9758bd08d602c09a07534aa7ae10533,d78a46c8513e65ad1f72d08ee27f5e0c75f1920bf50fc66ab1a65ceafba7e5ba41093bd81710c4a4def7aa1093665786fa1e1bc2bfe601353e6d4fc15ce4d0d6
whitehouse.gov/news/releases/2004/03/20040311-8.a.ram,20070510165705,http://www.whitehouse.gov/news/releases/2004/03/20040311-8.a.ram,audio/x-pn-realaudio,200,CJYOAJMRDZWXNS5NR64XUKFUMARPXTRZ,-,-,-,-,-,-,135,-,-,ram,-,-,-,-,-,-,-,-,7fc9ba43202ffbcd423e89d77acb9744063054f4ca6ef1a920e2a35114e83dbe,5139f90bd8632132ce27edd5d2109ef0d69a0d90683b2716510c37d9c7be2fd383fb2258dc158f1886a0a9f2fe27c747b6251ab110fe055e30525739ad99e2dc
